product_id,product_name,category,sub_category,brand,unit,mrp,selling_price,discount_pct,shelf_life_days
PR01364,Fresh To Home Mutton Curry Cut 100kg,Meat & Seafood,Mutton Curry Cut,Fresh To Home,kg,714.27,714.27,0,13
PR01365,Haldiram's Namkeen 250pack,Snacks & Branded Foods,Namkeen,Haldiram's,pack,563.86,479.28,15,82
PR01366,Amul Cheese Slices 750g,Dairy & Bakery,Cheese Slices,Amul,g,624.17,530.54,15,7
PR01367,Fresh Capsicum 100pack,Fruits & Vegetables,Capsicum,Fresh,pack,757.74,757.74,0,76
PR01368,ITC Master Chef Frozen Peas 1g,Frozen Food,Frozen Peas,ITC Master Chef,g,820.55,615.41,25,49
PR01369,Fortune Toor Dal 5L,Staples & Grains,Toor Dal,Fortune,L,578.61,578.61,0,351
PR01370,McCain Chicken Nuggets 500pack,Frozen Food,Chicken Nuggets,McCain,pack,145.8,123.93,15,143
PR01371,Drools Cat Food 100kg,Pet Care,Cat Food,Drools,kg,460.92,460.92,0,175
PR01372,Tata Sampann Sunflower Oil 500L,Staples & Grains,Sunflower Oil,Tata Sampann,L,946.09,851.48,10,81
PR01373,Himalaya Baby Baby Shampoo 5pack,Baby Care,Baby Shampoo,Himalaya Baby,pack,1179.77,884.83,25,96
PR01374,Vim Dishwash Gel 250ml,Household Care,Dishwash Gel,Vim,ml,1163.6,1105.42,5,244
PR01375,Amul Curd 200g,Dairy & Bakery,Curd,Amul,g,236.29,236.29,0,125
PR01376,Mother Dairy Toned Milk 10g,Dairy & Bakery,Toned Milk,Mother Dairy,g,1034.58,1034.58,0,272
PR01377,Himalaya Baby Diapers 750ml,Baby Care,Diapers,Himalaya Baby,ml,665.22,532.18,20,351
PR01378,McCain Paratha 100pack,Frozen Food,Paratha,McCain,pack,123.19,123.19,0,81
PR01379,Fresh Capsicum 2g,Fruits & Vegetables,Capsicum,Fresh,g,551.39,468.68,15,11
PR01380,Dove Soap 500ml,Personal Care,Soap,Dove,ml,556.35,500.72,10,222
PR01381,Farm Spinach 200pack,Fruits & Vegetables,Spinach,Farm,pack,1126.31,1069.99,5,13
PR01382,Pepsi Tea 200L,Beverages,Tea,Pepsi,L,1002.05,851.74,15,339
PR01383,Dove Shampoo 100ml,Personal Care,Shampoo,Dove,ml,1164.41,1164.41,0,235
PR01384,Drools Pet Shampoo 1000kg,Pet Care,Pet Shampoo,Drools,kg,306.66,275.99,10,14
PR01385,Johnson's Baby Lotion 200ml,Baby Care,Baby Lotion,Johnson's,ml,1402.53,1192.15,15,253
PR01386,Classmate Geometry Box 1000pack,Stationery & Books,Geometry Box,Classmate,pack,1076.42,1076.42,0,150
PR01387,Lays Potato Chips 1pack,Snacks & Branded Foods,Potato Chips,Lays,pack,625.49,594.22,5,56
PR01388,Pepsi Juice 100ml,Beverages,Juice,Pepsi,ml,1141.48,1084.41,5,216
PR01389,Bisleri Juice 200L,Beverages,Juice,Bisleri,L,664.11,664.11,0,313
PR01390,Britannia Toned Milk 200L,Dairy & Bakery,Toned Milk,Britannia,L,841.4,631.05,25,314
PR01391,Lays Mixture 2g,Snacks & Branded Foods,Mixture,Lays,g,517.46,517.46,0,32
PR01392,Lays Namkeen 200g,Snacks & Branded Foods,Namkeen,Lays,g,493.33,419.33,15,109
PR01393,Himalaya Baby Baby Wipes 100pack,Baby Care,Baby Wipes,Himalaya Baby,pack,2073.33,1555.0,25,185
PR01394,Farm Cucumber 200g,Fruits & Vegetables,Cucumber,Farm,g,535.92,535.92,0,197
PR01395,Mother Dairy Paneer 250pack,Dairy & Bakery,Paneer,Mother Dairy,pack,248.6,248.6,0,252
PR01396,Lizol Dishwash Gel 750pack,Household Care,Dishwash Gel,Lizol,pack,449.53,404.58,10,183
PR01397,Mother Dairy Paneer 250pack,Dairy & Bakery,Paneer,Mother Dairy,pack,1164.11,1047.7,10,107
PR01398,Organic Mango 1000pack,Fruits & Vegetables,Mango,Organic,pack,942.66,895.53,5,56
PR01399,Surf Excel Detergent Powder 500ml,Household Care,Detergent Powder,Surf Excel,ml,1138.04,1081.14,5,224
PR01400,Haldiram's Mixture 1000pack,Snacks & Branded Foods,Mixture,Haldiram's,pack,124.86,124.86,0,28
PR01401,Farm Onion 100pack,Fruits & Vegetables,Onion,Farm,pack,853.82,768.44,10,352
PR01402,Harpic Floor Cleaner 1kg,Household Care,Floor Cleaner,Harpic,kg,482.35,482.35,0,220
PR01403,Colgate Toothpaste 10ml,Personal Care,Toothpaste,Colgate,ml,584.53,467.62,20,55
PR01404,Colgate Body Lotion 10ml,Personal Care,Body Lotion,Colgate,ml,52.92,47.63,10,131
PR01405,Drools Pet Shampoo 750kg,Pet Care,Pet Shampoo,Drools,kg,395.76,316.61,20,271
PR01406,Fresh Banana 2kg,Fruits & Vegetables,Banana,Fresh,kg,958.79,910.85,5,361
PR01407,McCain Chicken Nuggets 1000g,Frozen Food,Chicken Nuggets,McCain,g,346.34,277.07,20,246
PR01408,Britannia Cake 5L,Dairy & Bakery,Cake,Britannia,L,351.07,351.07,0,8
PR01409,Drools Dog Food 1000kg,Pet Care,Dog Food,Drools,kg,517.67,517.67,0,360
PR01410,Kurkure Mixture 100g,Snacks & Branded Foods,Mixture,Kurkure,g,1023.13,767.35,25,104
PR01411,Fortune Sugar 500L,Staples & Grains,Sugar,Fortune,L,513.35,385.01,25,284
PR01412,Patanjali Face Wash 5ml,Personal Care,Face Wash,Patanjali,ml,902.99,812.69,10,239
PR01413,Himalaya Baby Baby Shampoo 1000ml,Baby Care,Baby Shampoo,Himalaya Baby,ml,2039.66,1937.68,5,314
PR01414,Britannia Cheese Slices 1000g,Dairy & Bakery,Cheese Slices,Britannia,g,194.8,175.32,10,333
PR01415,Himalaya Face Wash 200ml,Personal Care,Face Wash,Himalaya,ml,814.64,733.18,10,194
PR01416,Cello Notebook 250pack,Stationery & Books,Notebook,Cello,pack,215.66,215.66,0,150
PR01417,ITC Biscuits 750g,Snacks & Branded Foods,Biscuits,ITC,g,134.32,134.32,0,230
PR01418,Licious Prawns 100kg,Meat & Seafood,Prawns,Licious,kg,1691.81,1522.63,10,131
PR01419,Pampers Baby Wipes 1ml,Baby Care,Baby Wipes,Pampers,ml,641.83,609.74,5,60
PR01420,Farm Banana 100g,Fruits & Vegetables,Banana,Farm,g,226.91,170.18,25,209
PR01421,Tata Tea Tea 750L,Beverages,Tea,Tata Tea,L,949.15,759.32,20,349
PR01422,India Gate Sugar 2L,Staples & Grains,Sugar,India Gate,L,272.08,231.27,15,307
PR01423,Kurkure Potato Chips 1000pack,Snacks & Branded Foods,Potato Chips,Kurkure,pack,503.38,503.38,0,240
PR01424,Harpic Floor Cleaner 1ml,Household Care,Floor Cleaner,Harpic,ml,35.26,31.73,10,307
PR01425,Organic Onion 1g,Fruits & Vegetables,Onion,Organic,g,442.95,398.66,10,293
PR01426,McCain French Fries 1000g,Frozen Food,French Fries,McCain,g,287.42,273.05,5,248
PR01427,Himalaya Soap 5ml,Personal Care,Soap,Himalaya,ml,205.82,205.82,0,144
PR01428,Dove Face Wash 100ml,Personal Care,Face Wash,Dove,ml,809.5,647.6,20,35
PR01429,Johnson's Baby Lotion 100ml,Baby Care,Baby Lotion,Johnson's,ml,1924.17,1539.34,20,309
PR01430,Patanjali Shampoo 2g,Personal Care,Shampoo,Patanjali,g,439.26,417.3,5,240
PR01431,Fresh Onion 500kg,Fruits & Vegetables,Onion,Fresh,kg,28.43,22.74,20,361
PR01432,Pepsi Tea 2ml,Beverages,Tea,Pepsi,ml,727.62,654.86,10,8
PR01433,Surf Excel Toilet Cleaner 750kg,Household Care,Toilet Cleaner,Surf Excel,kg,378.49,359.57,5,90
PR01434,Amul Butter 10L,Dairy & Bakery,Butter,Amul,L,1163.32,1046.99,10,308
PR01435,Britannia Paneer 1pack,Dairy & Bakery,Paneer,Britannia,pack,503.27,427.78,15,128
PR01436,Britannia Cheese Slices 100L,Dairy & Bakery,Cheese Slices,Britannia,L,39.5,39.5,0,226
PR01437,Tata Sampann Sunflower Oil 2L,Staples & Grains,Sunflower Oil,Tata Sampann,L,464.09,464.09,0,271
PR01438,Tata Sampann Toor Dal 250L,Staples & Grains,Toor Dal,Tata Sampann,L,722.06,685.96,5,332
PR01439,Mother Dairy Paneer 2g,Dairy & Bakery,Paneer,Mother Dairy,g,660.58,561.49,15,233
PR01440,Pedigree Dog Food 10kg,Pet Care,Dog Food,Pedigree,kg,1078.57,1078.57,0,16
PR01441,Fortune Sugar 750L,Staples & Grains,Sugar,Fortune,L,710.4,639.36,10,361
PR01442,Cello Sketch Pens 2set,Stationery & Books,Sketch Pens,Cello,set,880.11,792.1,10,277
PR01443,Amul Butter 750L,Dairy & Bakery,Butter,Amul,L,783.09,743.94,5,173
PR01444,Harpic Toilet Cleaner 200kg,Household Care,Toilet Cleaner,Harpic,kg,1008.22,957.81,5,257
PR01445,ITC Namkeen 5g,Snacks & Branded Foods,Namkeen,ITC,g,35.39,33.62,5,233
PR01446,Mother Dairy Butter 200L,Dairy & Bakery,Butter,Mother Dairy,L,909.11,863.65,5,213
PR01447,Colgate Shampoo 10g,Personal Care,Shampoo,Colgate,g,365.4,310.59,15,348
PR01448,Godrej Yummiez French Fries 200pack,Frozen Food,French Fries,Godrej Yummiez,pack,1177.26,941.81,20,117
PR01449,Pampers Diapers 250ml,Baby Care,Diapers,Pampers,ml,1312.18,1312.18,0,70
PR01450,Fresh Apple 200kg,Fruits & Vegetables,Apple,Fresh,kg,1199.09,1199.09,0,122
PR01451,Cello Sketch Pens 2pack,Stationery & Books,Sketch Pens,Cello,pack,486.56,389.25,20,128
PR01452,Kurkure Biscuits 500pack,Snacks & Branded Foods,Biscuits,Kurkure,pack,968.59,920.16,5,326
PR01453,Bingo Mixture 1000g,Snacks & Branded Foods,Mixture,Bingo,g,542.68,488.41,10,72
PR01454,Organic Onion 1000g,Fruits & Vegetables,Onion,Organic,g,514.05,462.64,10,12
PR01455,Camlin Pen Set 5pack,Stationery & Books,Pen Set,Camlin,pack,521.22,443.04,15,309
PR01456,McCain Paratha 100pack,Frozen Food,Paratha,McCain,pack,343.5,309.15,10,19
PR01457,Bisleri Coffee 200L,Beverages,Coffee,Bisleri,L,256.46,205.17,20,201
PR01458,Lays Potato Chips 750g,Snacks & Branded Foods,Potato Chips,Lays,g,87.71,87.71,0,240
PR01459,Cello Notebook 2set,Stationery & Books,Notebook,Cello,set,521.11,495.05,5,147
PR01460,Tata Sampann Toor Dal 1L,Staples & Grains,Toor Dal,Tata Sampann,L,847.49,847.49,0,250
PR01461,Lays Namkeen 750pack,Snacks & Branded Foods,Namkeen,Lays,pack,1029.28,977.82,5,74
PR01462,Farm Apple 1pack,Fruits & Vegetables,Apple,Farm,pack,537.95,511.05,5,303
PR01463,Himalaya Baby Diapers 750pack,Baby Care,Diapers,Himalaya Baby,pack,546.69,492.02,10,282
PR01464,Fresh Apple 1000pack,Fruits & Vegetables,Apple,Fresh,pack,625.25,500.2,20,137
PR01465,Dove Face Wash 5g,Personal Care,Face Wash,Dove,g,460.4,460.4,0,283
PR01466,Classmate Pen Set 10set,Stationery & Books,Pen Set,Classmate,set,87.6,83.22,5,187
PR01467,Drools Dog Food 750g,Pet Care,Dog Food,Drools,g,563.59,422.69,25,244
PR01468,Tata Tea Juice 500ml,Beverages,Juice,Tata Tea,ml,975.44,682.81,30,343
PR01469,Himalaya Baby Diapers 750pack,Baby Care,Diapers,Himalaya Baby,pack,1960.46,1568.37,20,300
PR01470,Zappfresh Mutton Curry Cut 250g,Meat & Seafood,Mutton Curry Cut,Zappfresh,g,1629.78,1222.34,25,306
PR01471,Classmate Notebook 100set,Stationery & Books,Notebook,Classmate,set,993.54,894.19,10,270
PR01472,Fortune Sugar 500kg,Staples & Grains,Sugar,Fortune,kg,983.0,835.55,15,335
PR01473,Farm Carrot 1000g,Fruits & Vegetables,Carrot,Farm,g,887.46,887.46,0,217
PR01474,Fresh To Home Fish Fillet 1g,Meat & Seafood,Fish Fillet,Fresh To Home,g,1326.36,1193.72,10,350
PR01475,ITC Nachos 200pack,Snacks & Branded Foods,Nachos,ITC,pack,128.18,89.73,30,105
PR01476,Lizol Detergent Powder 2pack,Household Care,Detergent Powder,Lizol,pack,43.9,41.7,5,324
PR01477,Classmate Sketch Pens 750set,Stationery & Books,Sketch Pens,Classmate,set,136.98,116.43,15,261
PR01478,Zappfresh Mutton Curry Cut 1kg,Meat & Seafood,Mutton Curry Cut,Zappfresh,kg,409.31,409.31,0,331
PR01479,Lays Potato Chips 100g,Snacks & Branded Foods,Potato Chips,Lays,g,91.74,73.39,20,203
PR01480,Organic Banana 100kg,Fruits & Vegetables,Banana,Organic,kg,809.22,768.76,5,135
PR01481,Pepsi Tea 10L,Beverages,Tea,Pepsi,L,550.42,440.34,20,344
PR01482,Godrej Yummiez Chicken Nuggets 750pack,Frozen Food,Chicken Nuggets,Godrej Yummiez,pack,518.07,518.07,0,165
PR01483,ITC Mixture 1000pack,Snacks & Branded Foods,Mixture,ITC,pack,322.64,322.64,0,221
PR01484,Mother Dairy Paneer 2pack,Dairy & Bakery,Paneer,Mother Dairy,pack,935.96,842.36,10,158
PR01485,Lays Namkeen 1000pack,Snacks & Branded Foods,Namkeen,Lays,pack,486.75,389.4,20,112
PR01486,Fresh Apple 100pack,Fruits & Vegetables,Apple,Fresh,pack,77.33,69.6,10,168
PR01487,Britannia Curd 250g,Dairy & Bakery,Curd,Britannia,g,61.29,52.1,15,147
PR01488,Bingo Namkeen 250g,Snacks & Branded Foods,Namkeen,Bingo,g,337.68,320.8,5,292
PR01489,Patanjali Body Lotion 5g,Personal Care,Body Lotion,Patanjali,g,113.86,102.47,10,323
PR01490,Organic Potato 1000pack,Fruits & Vegetables,Potato,Organic,pack,33.97,33.97,0,343
PR01491,McCain Paratha 100pack,Frozen Food,Paratha,McCain,pack,57.17,57.17,0,9
PR01492,Tata Sampann Sunflower Oil 5L,Staples & Grains,Sunflower Oil,Tata Sampann,L,830.16,747.14,10,12
PR01493,Aashirvaad Toor Dal 250kg,Staples & Grains,Toor Dal,Aashirvaad,kg,88.25,83.84,5,79
PR01494,Farm Tomato 1000kg,Fruits & Vegetables,Tomato,Farm,kg,536.22,509.41,5,183
PR01495,Bingo Potato Chips 2pack,Snacks & Branded Foods,Potato Chips,Bingo,pack,510.77,510.77,0,40
PR01496,Godrej Yummiez Chicken Nuggets 1g,Frozen Food,Chicken Nuggets,Godrej Yummiez,g,240.56,240.56,0,284
PR01497,Dove Soap 200ml,Personal Care,Soap,Dove,ml,1159.15,1043.24,10,277
PR01498,Pampers Baby Shampoo 2ml,Baby Care,Baby Shampoo,Pampers,ml,1724.85,1724.85,0,271
PR01499,McCain French Fries 2pack,Frozen Food,French Fries,McCain,pack,881.21,749.03,15,5
PR01500,Patanjali Face Wash 100ml,Personal Care,Face Wash,Patanjali,ml,165.69,165.69,0,227
PR01501,Nestle Curd 250pack,Dairy & Bakery,Curd,Nestle,pack,230.89,207.8,10,222
PR01502,Organic Banana 750g,Fruits & Vegetables,Banana,Organic,g,408.98,388.53,5,269
PR01503,Fresh Capsicum 200pack,Fruits & Vegetables,Capsicum,Fresh,pack,524.78,472.3,10,234
PR01504,Camlin Geometry Box 1000set,Stationery & Books,Geometry Box,Camlin,set,205.19,164.15,20,359
PR01505,Surf Excel Toilet Cleaner 100kg,Household Care,Toilet Cleaner,Surf Excel,kg,264.16,224.54,15,243
PR01506,Johnson's Baby Wipes 10ml,Baby Care,Baby Wipes,Johnson's,ml,149.59,104.71,30,207
PR01507,ITC Master Chef Frozen Peas 250pack,Frozen Food,Frozen Peas,ITC Master Chef,pack,562.37,506.13,10,91
PR01508,Fortune Atta 750kg,Staples & Grains,Atta,Fortune,kg,769.54,692.59,10,189
PR01509,Kurkure Namkeen 750g,Snacks & Branded Foods,Namkeen,Kurkure,g,915.23,869.47,5,310
PR01510,Britannia Bread 250g,Dairy & Bakery,Bread,Britannia,g,908.77,817.89,10,330
PR01511,Vim Toilet Cleaner 1ml,Household Care,Toilet Cleaner,Vim,ml,1150.45,1035.4,10,320
PR01512,Fresh Banana 5kg,Fruits & Vegetables,Banana,Fresh,kg,560.0,560.0,0,187
PR01513,Fresh Apple 5g,Fruits & Vegetables,Apple,Fresh,g,724.97,652.47,10,276
PR01514,Real Coffee 10L,Beverages,Coffee,Real,L,320.76,240.57,25,293
PR01515,Fresh Onion 500pack,Fruits & Vegetables,Onion,Fresh,pack,503.34,453.01,10,61
PR01516,Harpic Toilet Cleaner 1kg,Household Care,Toilet Cleaner,Harpic,kg,420.7,420.7,0,259
PR01517,Bisleri Coffee 2ml,Beverages,Coffee,Bisleri,ml,1164.43,1047.99,10,362
PR01518,Aashirvaad Sunflower Oil 2L,Staples & Grains,Sunflower Oil,Aashirvaad,L,582.26,582.26,0,284
PR01519,Real Juice 10L,Beverages,Juice,Real,L,829.85,829.85,0,122
PR01520,Nestle Toned Milk 100g,Dairy & Bakery,Toned Milk,Nestle,g,1142.78,1142.78,0,133
PR01521,Colgate Body Lotion 500ml,Personal Care,Body Lotion,Colgate,ml,804.94,643.95,20,76
PR01522,Fresh To Home Fish Fillet 1g,Meat & Seafood,Fish Fillet,Fresh To Home,g,1491.25,1267.56,15,339
PR01523,Vim Floor Cleaner 100kg,Household Care,Floor Cleaner,Vim,kg,289.47,289.47,0,285
PR01524,Nestle Curd 200pack,Dairy & Bakery,Curd,Nestle,pack,77.79,77.79,0,304
PR01525,ITC Potato Chips 250pack,Snacks & Branded Foods,Potato Chips,ITC,pack,1083.3,974.97,10,304
PR01526,Farm Onion 250pack,Fruits & Vegetables,Onion,Farm,pack,509.52,484.04,5,263
PR01527,Drools Dog Food 100kg,Pet Care,Dog Food,Drools,kg,359.4,,5,361
PR01528,Godrej Yummiez Chicken Nuggets 1g,Frozen Food,Chicken Nuggets,Godrej Yummiez,g,642.95,514.36,20,74
PR01529,Bisleri Mineral Water 2ml,Beverages,Mineral Water,Bisleri,ml,67.19,67.19,0,308
PR01530,Camlin Notebook 500pack,Stationery & Books,Notebook,Camlin,pack,645.75,645.75,0,168
PR01531,Surf Excel Dishwash Gel 2kg,Household Care,Dishwash Gel,Surf Excel,kg,343.0,343.0,0,148
PR01532,Nestle Paneer 200L,Dairy & Bakery,Paneer,Nestle,L,122.95,122.95,0,21
PR01533,Real Coffee 100ml,Beverages,Coffee,Real,ml,1001.74,951.65,5,281
PR01534,Haldiram's Mixture 5g,Snacks & Branded Foods,Mixture,Haldiram's,g,29.2,29.2,0,286
PR01535,Colgate Toothpaste 1000ml,Personal Care,Toothpaste,Colgate,ml,324.27,291.84,10,308
PR01536,ITC Biscuits 100pack,Snacks & Branded Foods,Biscuits,ITC,pack,107.66,75.36,30,20
PR01537,Farm Cucumber 2kg,Fruits & Vegetables,Cucumber,Farm,kg,798.0,678.3,15,147
PR01538,Bisleri Juice 500ml,Beverages,Juice,Bisleri,ml,879.02,747.17,15,334
PR01539,Organic Banana 1g,Fruits & Vegetables,Banana,Organic,g,897.25,897.25,0,274
PR01540,ITC Master Chef Paratha 10pack,Frozen Food,Paratha,ITC Master Chef,pack,324.38,291.94,10,244
PR01541,Bisleri Coffee 750L,Beverages,Coffee,Bisleri,L,287.87,287.87,0,152
PR01542,Pampers Baby Wipes 100pack,Baby Care,Baby Wipes,Pampers,pack,1669.58,1502.62,10,127
PR01543,ITC Master Chef Paratha 1000pack,Frozen Food,Paratha,ITC Master Chef,pack,733.19,659.87,10,286
PR01544,Surf Excel Toilet Cleaner 5ml,Household Care,Toilet Cleaner,Surf Excel,ml,767.77,729.38,5,30
PR01545,Fresh Tomato 500pack,Fruits & Vegetables,Tomato,Fresh,pack,51.4,46.26,10,181
PR01546,Fresh Apple 100pack,Fruits & Vegetables,Apple,Fresh,pack,915.89,870.1,5,270
PR01547,Fresh Mango 1000g,Fruits & Vegetables,Mango,Fresh,g,700.23,630.21,10,234
PR01548,Bisleri Coffee 1ml,Beverages,Coffee,Bisleri,ml,489.73,440.76,10,349
PR01549,ITC Master Chef Paratha 250pack,Frozen Food,Paratha,ITC Master Chef,pack,37.56,31.93,15,145
PR01550,McCain French Fries 10pack,Frozen Food,French Fries,McCain,pack,72.79,72.79,0,90
PR01551,Haldiram's Mixture 500pack,Snacks & Branded Foods,Mixture,Haldiram's,pack,729.55,620.12,15,191
PR01552,Harpic Toilet Cleaner 500kg,Household Care,Toilet Cleaner,Harpic,kg,497.42,497.42,0,103
PR01553,Drools Dog Food 500g,Pet Care,Dog Food,Drools,g,1009.68,858.23,15,81
PR01554,Organic Cucumber 1000g,Fruits & Vegetables,Cucumber,Organic,g,482.41,337.69,30,220
PR01555,Coca-Cola Coffee 500ml,Beverages,Coffee,Coca-Cola,ml,616.53,554.88,10,297
PR01556,ITC Master Chef Chicken Nuggets 5g,Frozen Food,Chicken Nuggets,ITC Master Chef,g,526.6,500.27,5,131
PR01557,India Gate Atta 5L,Staples & Grains,Atta,India Gate,L,524.85,419.88,20,206
PR01558,Fresh Banana 10kg,Fruits & Vegetables,Banana,Fresh,kg,1193.58,1074.22,10,68
PR01559,India Gate Salt 10kg,Staples & Grains,Salt,India Gate,kg,107.99,91.79,15,292
PR01560,Patanjali Soap 200g,Personal Care,Soap,Patanjali,g,961.38,865.24,10,107
PR01561,Pepsi Mineral Water 5L,Beverages,Mineral Water,Pepsi,L,627.47,470.6,25,289
PR01562,Tata Tea Tea 250L,Beverages,Tea,Tata Tea,L,1189.36,1189.36,0,42
PR01563,Cello Pen Set 500pack,Stationery & Books,Pen Set,Cello,pack,1197.13,1197.13,0,240
PR01564,Mother Dairy Toned Milk 200pack,Dairy & Bakery,Toned Milk,Mother Dairy,pack,749.95,749.95,0,104
PR01565,Fortune Sugar 5kg,Staples & Grains,Sugar,Fortune,kg,60.39,42.27,30,109
PR01566,Pepsi Tea 5L,Beverages,Tea,Pepsi,L,539.23,404.42,25,130
PR01567,Real Juice 750ml,Beverages,Juice,Real,ml,98.9,89.01,10,175
PR01568,Tata Sampann Basmati Rice 750kg,Staples & Grains,Basmati Rice,Tata Sampann,kg,888.71,799.84,10,1
PR01569,Cello Sketch Pens 250set,Stationery & Books,Sketch Pens,Cello,set,549.34,466.94,15,187
PR01570,Bisleri Mineral Water 1L,Beverages,Mineral Water,Bisleri,L,435.93,392.34,10,16
PR01571,ITC Master Chef Frozen Peas 200pack,Frozen Food,Frozen Peas,ITC Master Chef,pack,167.28,158.92,5,249
PR01572,Bisleri Mineral Water 1L,Beverages,Mineral Water,Bisleri,L,463.78,440.59,5,257
PR01573,Himalaya Body Lotion 500g,Personal Care,Body Lotion,Himalaya,g,74.12,66.71,10,36
PR01574,Nivea Soap 500g,Personal Care,Soap,Nivea,g,1116.41,948.95,15,191
PR01575,Godrej Yummiez Paratha 10g,Frozen Food,Paratha,Godrej Yummiez,g,1037.82,882.15,15,318
PR01576,Britannia Curd 500g,Dairy & Bakery,Curd,Britannia,g,1179.81,943.85,20,259
PR01577,Godrej Yummiez Frozen Peas 100pack,Frozen Food,Frozen Peas,Godrej Yummiez,pack,80.94,68.8,15,45
PR01578,Drools Cat Food 750kg,Pet Care,Cat Food,Drools,kg,685.04,582.28,15,21
PR01579,Nestle Cheese Slices 1000L,Dairy & Bakery,Cheese Slices,Nestle,L,1112.82,778.97,30,169
PR01580,Aashirvaad Sunflower Oil 10L,Staples & Grains,Sunflower Oil,Aashirvaad,L,1114.74,891.79,20,318
PR01581,Camlin Geometry Box 2pack,Stationery & Books,Geometry Box,Camlin,pack,829.94,705.45,15,317
PR01582,Nestle Toned Milk 1000g,Dairy & Bakery,Toned Milk,Nestle,g,404.28,363.85,10,107
PR01583,Nestle Curd 1L,Dairy & Bakery,Curd,Nestle,L,450.33,382.78,15,362
PR01584,Farm Capsicum 750g,Fruits & Vegetables,Capsicum,Farm,g,71.14,64.03,10,245
PR01585,Himalaya Baby Baby Lotion 500ml,Baby Care,Baby Lotion,Himalaya Baby,ml,1474.72,1327.25,10,8
PR01586,Aashirvaad Sunflower Oil 1L,Staples & Grains,Sunflower Oil,Aashirvaad,L,513.47,410.78,20,78
PR01587,Bisleri Tea 2ml,Beverages,Tea,Bisleri,ml,1152.84,1152.84,0,258
PR01588,Camlin Pen Set 1000set,Stationery & Books,Pen Set,Camlin,set,351.13,351.13,0,72
PR01589,ITC Nachos 5g,Snacks & Branded Foods,Nachos,ITC,g,23.77,23.77,0,134
PR01590,Cello Notebook 1000set,Stationery & Books,Notebook,Cello,set,554.16,554.16,0,166
PR01591,Haldiram's Biscuits 2g,Snacks & Branded Foods,Biscuits,Haldiram's,g,1115.42,892.34,20,41
PR01592,Zappfresh Prawns 5kg,Meat & Seafood,Prawns,Zappfresh,kg,1557.8,1090.46,30,100
PR01593,Classmate Sketch Pens 100set,Stationery & Books,Sketch Pens,Classmate,set,219.81,208.82,5,45
PR01594,Farm Banana 2kg,Fruits & Vegetables,Banana,Farm,kg,357.16,285.73,20,14
PR01595,India Gate Sugar 200L,Staples & Grains,Sugar,India Gate,L,1048.62,,5,247
PR01596,Dove Toothpaste 500ml,Personal Care,Toothpaste,Dove,ml,792.26,792.26,0,12
PR01597,Nestle Cake 10L,Dairy & Bakery,Cake,Nestle,L,194.0,184.3,5,83
PR01598,Tata Sampann Sugar 1000kg,Staples & Grains,Sugar,Tata Sampann,kg,92.7,88.06,5,139
PR01599,Aashirvaad Atta 1L,Staples & Grains,Atta,Aashirvaad,L,784.96,627.97,20,330
PR01600,Cello Sketch Pens 200pack,Stationery & Books,Sketch Pens,Cello,pack,1155.17,924.14,20,155
PR01601,Godrej Yummiez Frozen Peas 250g,Frozen Food,Frozen Peas,Godrej Yummiez,g,992.49,992.49,0,359
PR01602,Vim Detergent Powder 2ml,Household Care,Detergent Powder,Vim,ml,1168.02,1168.02,0,223
PR01603,Johnson's Baby Wipes 100ml,Baby Care,Baby Wipes,Johnson's,ml,1746.68,1746.68,0,274
PR01604,Harpic Detergent Powder 250ml,Household Care,Detergent Powder,Harpic,ml,93.41,79.4,15,211
PR01605,McCain Paratha 1pack,Frozen Food,Paratha,McCain,pack,657.9,559.21,15,272
PR01606,Nestle Toned Milk 100pack,Dairy & Bakery,Toned Milk,Nestle,pack,348.06,261.04,25,254
PR01607,Bingo Nachos 250pack,Snacks & Branded Foods,Nachos,Bingo,pack,196.78,177.1,10,97
PR01608,Fresh Apple 5kg,Fruits & Vegetables,Apple,Fresh,kg,552.6,497.34,10,346
PR01609,Himalaya Body Lotion 500g,Personal Care,Body Lotion,Himalaya,g,630.86,599.32,5,3
PR01610,Britannia Curd 5L,Dairy & Bakery,Curd,Britannia,L,362.77,344.63,5,49
PR01611,Kurkure Biscuits 100pack,Snacks & Branded Foods,Biscuits,Kurkure,pack,877.72,877.72,0,231
PR01612,Organic Banana 100pack,Fruits & Vegetables,Banana,Organic,pack,650.91,650.91,0,69
PR01613,Lays Mixture 200pack,Snacks & Branded Foods,Mixture,Lays,pack,891.61,891.61,0,90
PR01614,Camlin Sketch Pens 750pack,Stationery & Books,Sketch Pens,Camlin,pack,1117.54,1005.79,10,345
